12100	39302.4	23841.3	38604.1
12150	39457	24014.4	38849.4
12200	38979.3	23468.1	38385.5
12250	39167	24113.6	38534.5
12300	39204.8	24419.1	38633
12350	39842.3	24678.7	39144.4
12400	39467.6	24530.9	38933.7
12450	38887.2	23584.7	38409.3
12500	38771.9	23398.7	38273.5
12550	39201.2	23986.5	38679.9
12600	38809.1	23967.7	38275.2
12650	38658	23601.5	38154.9
12700	38405.1	23543.7	37829.2
12750	38537.8	23793.9	37931.5
12800	38108.7	23418.3	37545.4
12850	38163.4	23860.9	37500.9
12900	38942.7	24292.9	38206.3
12950	38504.6	23311.4	37587.9
13000	38313.5	23074.3	37598
13050	38152	23363.4	37521
13100	38059.9	23370.8	37504
13150	38031.4	23190.5	37296.2
13200	38234.4	23284.8	37572.4
13250	38678.6	23423.1	37940.3
13300	39491.9	23809.9	38751.8
13350	39605.4	23324.7	38938.9
13400	38677.7	22448	37984.8
13450	38626.7	21671	37971
13500	38438	20476	37770.9
13550	38414.6	19915	37711.1
13600	38402.2	19977.2	37694.4
13650	38395.3	20038.5	37763.7
13700	38349.1	20676.8	37738.2
13750	39208.5	21059.7	38435.9
13800	39264.3	20572.7	38594.8
13850	38699.9	20688.6	38036.4
13900	38913.6	21609.7	38268.2
13950	38952.6	21563.2	38305
14000	38842.1	21362	37960.1
14050	38611.4	21192.8	37856.5
14100	38419.4	20978.1	37614.6
14150	36888.7	20107.5	36295
14200	36287.2	19610.7	35643.1
14250	35810.8	18470.5	35021
14300	35032.3	17369.1	34222.4
14350	34618.7	16518.4	33699.1
14400	34575.1	16152	33834
14450	35116.3	15832.7	34365.2
14500	35485.4	15699.6	34766.8
14550	36171	15485.8	35440
14600	36736.9	15239	35931.2
14650	37192.2	15174	36257
14700	37674.6	15839.7	36569.1
14750	37943.5	16331.8	36935.1
14800	37595.8	16649.8	36904.9
14850	38873.7	17029.9	38174.1
14900	39374.4	16984	38755.9
14950	39424.3	17560	38856.7
15000	39277.6	18142	38696.2
15050	38899.8	18541.4	38283.5
15100	38479.2	18588	37942.4
15150	37819	18194.8	37418.2
15200	37843.1	18102.6	37325.4
15250	38156.1	17969.1	37709.8
15300	37656.3	17271.2	37151.6
15350	36817.6	16930.5	36325.2
15400	36171.7	16721	35647.9
15450	35902.5	16521	35310.5
15500	35762	16289.2	35152
15550	34301	15709.5	33768.7
15600	34001.9	15387.8	33394.9
15650	33358.4	15125.3	32880.6
15700	33625.2	14860.5	33046.7
15750	33107.4	14693.4	32600.2
15800	33133.8	14626.6	32543.1
15850	33303.8	14855.9	32649.4
15900	33109.8	15152.3	32604.5
15950	33133.5	15366.6	32569.5
16000	33320.5	15170.6	32781.2
16050	33172.6	14923.1	32648.7
16100	33351.8	14602.7	32711
16150	33225.4	14219.2	32579.9
16200	33992.8	14829.3	33191.3
16250	33807.6	14787.7	33048.1
16300	34232.6	14843.8	33545.9
16350	33938.2	14161.2	33214.6
16400	33854.8	13673.4	33100.2
16450	34181.7	13619.4	33412.9
16500	33975.4	13265.4	33171.6
16550	33715.1	12996.7	32865.3
16600	33989.8	13195.2	32927.1
16650	33593.6	13360.6	32621.1
16700	33774.7	12903.5	32770.9
16750	33782.9	12431.7	32857.6
16800	33403.1	12739.3	32551.2
16850	32888.1	12425.4	32047.4
16900	32730.3	12094.3	31591.6
16950	31981.4	11885.8	31034.6
17000	31717.1	11650.5	30848
17050	31273.7	11758.9	30311.3
17100	30743.7	11424.3	29865.4
17150	30763.3	11417.2	29766
17200	30803.9	10955.6	29821.4
17250	30771.9	11192.7	29917.6
17300	30662.5	11401.4	29787.2
17350	30746.8	11924	29877.9
17400	30778.9	11931.1	29901.7
17450	30711.9	11748.7	29749.4
17500	30658.4	11911.4	29623.1
17550	31220.3	12269.6	30280.4
17600	31409.2	12035.5	30403.3
17650	31622	12425.6	30664.1
17700	31038.4	11998.9	30140.1
17750	30342.1	11847.2	29536.3
17800	29786.8	11527.6	29094.4
17850	29530.6	11054.6	29007.2
17900	29649.7	10775.7	28974
17950	29977.2	10739.1	29373.6
18000	30231.6	10976.1	29510.9
18050	30132.2	11177.9	29425.7
18100	29359.7	10656.4	28907.5
18150	29119.1	10774.5	28639.9
18200	29260.7	10907.5	28523.3
18250	29446.4	11152.6	28819.7
18300	29450.9	11073	28807.8
18350	29423	10791.3	28757.5
18400	29314.7	10797.6	28626.9
18450	28793.5	10633.9	28208.7
18500	28324	10832	27804.4
18550	28715.4	10533.6	28048
18600	28835.5	10106.2	28360.8
18650	28805.4	9951.04	28255.3
18700	28501.3	10101	27896.4
18750	28454.3	10449.6	27793.5
18800	28116.3	10637.2	27500.6
18850	28338.1	10308.8	27657.7
18900	28447	10220.9	27754.2
18950	28169.4	10446.5	27355.8
19000	27433.7	10413.1	26541.4
19050	27235.4	10087.2	26449.5
19100	26867.9	9910	26154.2
19150	26866.4	9697.33	26147.2
19200	26681.8	9230.32	26079.7
19250	26294.5	8970.77	25688.5
19300	26375.2	9301.9	25672.4
19350	26006.2	9243.8	25287.8
19400	25650.6	8615.76	24870.2
19450	25454.6	8667.02	24607.5
19500	24914.4	8351.58	23959.3
19550	24492.1	8098.44	23598.3
19600	24484.3	8076.68	23594.4
19650	25167.3	8328.69	23955.3
19700	25490.7	8402.95	24246.1
19750	24949.8	7906.97	23753.7
19800	24443.7	7986.64	23417
19850	24072.5	7318.06	23073.7
19900	24231.9	6862.54	23068.9
19950	24274.8	7003.61	23095.2
20000	24782.8	7005.65	23246.5
20050	24288.7	6354.57	23024.1
20100	24326.8	6416.59	22628.2
20150	24381.6	6865.41	22670.5
20200	24141.2	7246.36	22756.5
20250	24781.7	7668.71	23339
20300	24695.5	7254.05	23059.1
20350	24675.4	6721.69	23194.7
20400	25132.8	6566.07	23231.4
20450	25118	6775.32	22999
20500	25498.1	6525.92	23340.4
20550	25167.7	6310.3	23072.6
20600	24930.2	6685.57	23098.3
20650	25367.7	7064.27	23405.6
20700	25445.4	6639.3	23883.2
20750	25771.7	5965.87	23753.5
20800	25879.5	5736.64	23703.3
20850	26289.2	6380.13	24046.8
20900	27037.3	7577.21	24979.6
20950	27772.4	8623.04	25661.1
21000	27616	9440.38	25574.6
21050	27731.3	9389.8	25818
21100	27375.6	9711.58	25690.8
21150	28173.8	9336.1	26367.4
21200	28361.4	9413.23	26677.2
21250	28011.8	9349.31	25950.9
21300	27685.2	8950.97	25763.3
21350	28075.8	8625.79	25805.6
21400	28456.4	8598.45	26237.8
21450	29430.1	9474.99	26997.8
21500	30210.2	10802.3	27533.7
21550	30761.5	11200.7	28500.4
21600	30793	11454.7	28570
21650	30623.8	11189	28385.1
21700	29902.4	10976.2	27580.1
21750	30070.4	12113.1	27728.7
21800	30132.5	12803.4	27768.1
21850	29840.3	12889.5	27401.3
21900	30222.1	13891.5	28374
21950	30440.3	14117.1	28578
22000	30457.2	13874.9	28623.6
22050	30265.4	13623.1	28350.9
22100	30530.1	12858.5	28455
22150	30467.8	13027.7	28630.5
22200	31025	13872.6	29078
22250	31011.3	13231.6	28716.2
22300	30603.9	13009.5	28655.2
22350	31033.5	13035	28803.2
22400	30483	12760.5	28593.9
22450	29392.5	12513.7	27657.4
22500	28705.4	12869.9	27246.4
22550	28671.7	12262.6	26969.2
22600	27672.8	11845.8	26180.2
22650	27678.7	11319.1	25944.7
22700	27564.8	10407.7	25785.8
22750	27716.3	10821.2	26014.9
22800	26984.9	10036.1	25462.6
22850	26592.8	10038.6	25354.5
22900	26177.1	9588.92	25021.6
22950	26508.4	9060.18	25251.1
23000	26124.8	9083.86	24947.4
23050	25521.4	8408.52	24362.6
23100	24959.5	7601.71	23748.9
23150	24781.4	7398.12	23475.8
23200	24461.1	6962.41	23083.4
23250	24341.1	6377.03	23153.9
23300	24587.4	6170.46	23140.1
23350	24680	6214.2	23042
23400	24900.4	6089.53	23317
23450	24649	5716.15	23173.3
23500	24057	5203.18	22604.4
23550	23585.8	4034.8	21732.6
23600	23320.4	3386.31	22008.7
23650	23369.3	3400.49	21744.8
23700	23588	2989.23	21930
23750	23085.5	3163.69	21453.3
23800	23054.3	3366.18	21550
23850	22292.4	3135.99	20909.8
23900	20961.7	2660.35	19707.8
23950	20710.1	2518.52	19177.7
24000	20702.9	1662.48	18901.7
24050	20348.4	1408.94	18853.1
24100	20113.2	1152.5	18476.2
24150	20386.2	1429.56	18720.1
24200	20393	1840.59	18762.2
24250	19791.6	2454.36	18604
24300	19659	2606.94	18428.9
24350	19684.3	2559.61	18342.7
24400	19620.8	2946.73	18251.5
24450	19738.4	2958.72	18268.9
24500	20229.9	3369.47	18980.3
24550	20234.3	4145.71	18827
24600	20167.1	4622.33	18777.2
24650	20152	5331.01	18440.4
24700	20445.5	5615.38	18921.1
24750	20273.2	5841.27	18751.9
24800	19941.8	5825.08	18337.5
24850	20093.8	6252.9	18519.3
24900	20161.7	6128.76	18238.8
24950	19994.2	5538.18	17778.3
25000	19441	5196.17	17728.2
25050	19316.4	4900.15	17704.7
25100	19546.6	4242.45	17588.8
25150	19432.8	3822.34	17398.5
25200	18816.2	3367.86	17030.4
25250	18029.2	3023.32	16343.2
25300	18068.9	2670.99	16596
25350	18193.9	2660.89	16754.4
25400	17647.8	2492.89	16490.6
25450	17172.9	2912.83	16109.5
25500	17448.8	2873.6	16408.5
25550	17996.6	3114.41	17011
25600	18076.3	3317.93	16759.8
25650	17501.6	2979.51	16369
25700	17319.8	3102.13	15942.8
25750	16398.9	2970.75	15359.1
25800	15937.7	2901.71	14864.1
25850	15426.9	3144.13	14571.3
25900	15684.4	3358.52	14807.8
25950	16042.3	3106.35	14925.4
26000	16760.3	3240.03	15167.4
26050	16265	3303.48	14815.3
26100	16108.3	2808.99	14524.4
26150	16583	2325.84	14672.6
26200	16840.7	2819.72	14801.4
26250	17166.3	2811.16	14485.2
26300	16248.2	3017.7	14065.5
26350	16514.9	3083.85	14023.4
26400	16687.3	3449.76	13881.5
26450	16608	3743.91	13552
26500	17084.7	4044.93	13856.6
26550	17510.4	3858.77	13797.2
26600	16630.8	3591.06	13373.8
26650	16055.5	2782.18	12899.1
26700	15968.5	2284.2	12533.3
26750	15943.8	2331.36	12387.9
26800	16075.2	2160.36	12548.6
26850	15994.5	1876.04	13103.6
26900	16388.9	1328.85	13432.5
26950	16632.1	1481.71	13534.2
27000	17694.7	1487.23	13624.8
27050	17622.5	1284.43	14157.5
27100	16786	1690.36	14006.5
27150	17019.5	1691.69	13730.1
27200	16833.6	1437.9	14176.4
27250	16756.5	1093.04	14486.5
27300	16732.2	1951.46	14534.3
27350	16960.8	2493.17	14585.6
27400	16974.8	2563.2	14928.1
27450	17087.9	2556.46	15184.9
27500	16946.8	2358.92	15084.8
27550	17048.1	2483.17	15070.2
27600	17387.3	2366.14	15039
27650	17174.6	2994.23	15019.3
27700	17517.5	2681.12	15576.7
27750	17600.7	2282.47	15814.4
27800	18188.1	1971.47	16080.9
27850	18566	2237.97	16334.3
27900	18211.8	2608.4	16254.5
27950	17836.3	2777.67	15830
28000	18246.4	2852.49	15679.6
28050	17299.6	2346.63	14895.4
28100	16661	2308.44	14236.6
28150	15703.4	1950.17	13676
28200	15921.2	1806.45	13881.3
28250	15727.5	1476.3	13576.6
28300	15975.2	908.681	13492.9
28350	16023.2	526.532	13555.7
28400	16322.6	610.506	13883.9
28450	16477.3	892.402	13799.6
28500	16054.8	767.974	13628.3
28550	15406.9	132.171	13167.5
28600	14963.3	174.652	12915.8
28650	14580.8	355.503	12418.8
28700	13760.8	275.853	11479.4
28750	13439.6	168.275	10530.1
28800	13426.8	372.332	10258.5
28850	13287.4	277.666	10004.1
28900	13219.5	726.183	9581.42
28950	13728.2	406.595	9632.3
29000	13572.5	544.356	9502.45
29050	14099.5	184.485	9515.72
29100	14787.5	583.33	9634.72
29150	15224.8	814.998	10194.6
29200	14950.1	598.471	10172.8
29250	14401.1	639.088	10018.5
29300	14170.8	151.137	9904.2
29350	13962.3	395.229	9948.24
29400	14262.8	613.461	10048.6
29450	13988.9	1208.04	10018.1
29500	13786.2	1707.48	9566.91
29550	13355.3	1433.11	9377.32
29600	13278.3	1428.66	9597.55
29650	14219.3	1543.63	10050.9
29700	14327.4	1466.82	10139.4
29750	14200.9	1431.29	9883.34
29800	13882.6	1592.02	9630.09
29850	13891.4	1819.36	9851.64
29900	13872.1	1738.07	9975.05
29950	13819.7	1903.18	9482.45
30000	13625.3	1757.62	9445.24
30050	13335	1569.82	9545.85
30100	13118.3	1863.8	9103.37
30150	12746.6	2033.3	8125.45
30200	11959.3	1943.05	7491.16
30250	11222.2	1944.47	6785.02
30300	11137.2	1506.04	6571.81
30350	10897.2	1349.2	6499.82
30400	10959	1515.78	6327.05
30450	10735.8	1269.72	5800.53
30500	10579.9	1558.23	5554.24
30550	10504	1366.63	5434.36
30600	10396.1	1293.39	5030.82
30650	10731.7	1599.38	4848
30700	10946.2	1689.48	5027.57
30750	10786.4	1448.59	4972.22
30800	11161.3	1501.42	5056.79
30850	11412.8	1382.17	4974.31
30900	10982.1	1361.39	4535.41
30950	11056.3	1073.38	4599.03
31000	10766.2	589.676	4841
31050	10781.4	308.405	4746.06
31100	10986	248.492	4513.7
31150	10736.8	179.419	4265.34
31200	10308	302.549	4207.8
31250	10537.3	1127.66	3953.77
31300	10759.7	1147.81	4559.46
31350	11608.4	872.507	4937.3
